S	Spring 2017	LITR 073F 01	Literature	LITR	073F	01	The French New Wave	1	TTH 01:15pm-02:30pm,M 07:00pm-10:00pm	Kohlberg 328|Kohlberg 328|Kohlberg 116	T|TH|M	01:15pm|01:15pm|07:00pm	KOHL|KOHL|KOHL	328|328|116	FILM M 07:00pm KOHL 116	Yervasi, C		CRN: 26240 ENR LIM: 35 CUR ENR: 1 DIST: HU<br>Cross-listed with FMST 052.	http://www.swarthmore.edu/cc_modernlanguages.xml#LITR_073F	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/x508.xml	Department Home Pages
S	Spring 2017	LITR 091CH 01	Literature	LITR	091CH	01	Spcl Tpcs: Tang Poetry	1	TTH 11:20am-12:35pm	Kohlberg 114|Kohlberg 114	T|TH	11:20am|11:20am	KOHL|KOHL	114|114		Tang, Q		CRN: 25853 ENR LIM: 12 CUR ENR: 0 DIST: HU<br>Eligible for ASIA program.	http://www.swarthmore.edu/cc_modernlanguages.xml#LITR_091CH	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/x508.xml	Department Home Pages
S	Spring 2017	LITR 180 01	Literature	LITR	180	01	Senior Honors Thesis	1								Forrester, S		CRN: 25998  CUR ENR: 1 DIST: HU	http://www.swarthmore.edu/cc_modernlanguages.xml#LITR_180	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/x508.xml	Department Home Pages
S	Spring 2017	MATH 003 01	Mathematics	MATH	003	01	Intro to Mathemat Thinking (W)	1	TTH 09:55am-11:10am	Science Center 145|Science Center 145	T|TH	09:55am|09:55am	SCI|SCI	145|145		Giansiracusa, N		CRN: 22067 ENR LIM: 15 CUR ENR: 16 DIST: NS, W	http://www.swarthmore.edu/cc_mathstats.xml#MATH_003	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/NatSci/math_stat/	Department Homepage
S	Spring 2017	MATH 024 01	Mathematics	MATH	024	01	Numerical Methods Engr Appli	1	TTH 08:30am-09:45am,TH 01:15pm-04:00pm	Hicks 212|Hicks 212,Hicks 212	T|TH	08:30am|08:30am,01:15pm	HICKS|HICKS,HICKS	212|212,212	LAB TH 01:15pm HICKS 212	Moser, A|Piovoso, M		CRN: 25229 ENR LIM: 35 CUR ENR: 1 DIST: NS, NSEP<br>Cross-listed with ENGR 019.	http://www.swarthmore.edu/cc_mathstats.xml#MATH_024	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/NatSci/math_stat/	Department Homepage
S	Spring 2017	MATH 025 01	Mathematics	MATH	025	01	FurtherTpcs:Single VarCalculus	1	TTH 08:30am-09:45am	Science Center 181|Science Center 181	T|TH	08:30am|08:30am	SCI|SCI	181|181		Grood, C		CRN: 22069 ENR LIM: 35 CUR ENR: 37 DIST: NS	http://www.swarthmore.edu/cc_mathstats.xml#MATH_025	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/NatSci/math_stat/	Department Homepage
S	Spring 2017	MATH 025 02	Mathematics	MATH	025	02	FurtherTpcs:Single VarCalculus	1	TTH 11:20am-12:35pm	Science Center 183|Science Center 183	T|TH	11:20am|11:20am	SCI|SCI	183|183		Mavinga, N		CRN: 23157 ENR LIM: 35 CUR ENR: 20 DIST: NS	http://www.swarthmore.edu/cc_mathstats.xml#MATH_025	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/NatSci/math_stat/	Department Homepage
S	Spring 2017	MATH 027 01	Mathematics	MATH	027	01	Linear Algebra	1	TTH 09:55am-11:10am	Science Center 128|Science Center 128	T|TH	09:55am|09:55am	SCI|SCI	128|128		Chen, L		CRN: 22071 ENR LIM: 35 CUR ENR: 30 DIST: NS	http://www.swarthmore.edu/cc_mathstats.xml#MATH_027	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/NatSci/math_stat/	Department Homepage
S	Spring 2017	MATH 027 02	Mathematics	MATH	027	02	Linear Algebra	1	TTH 11:20am-12:35pm	Science Center 128|Science Center 128	T|TH	11:20am|11:20am	SCI|SCI	128|128		Chen, L		CRN: 22072 ENR LIM: 35 CUR ENR: 22 DIST: NS	http://www.swarthmore.edu/cc_mathstats.xml#MATH_027	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/NatSci/math_stat/	Department Homepage
S	Spring 2017	MATH 028 01	Mathematics	MATH	028	01	Linear Algebra- Honors	1	TTH 11:20am-12:35pm	Science Center L32|Science Center L32	T|TH	11:20am|11:20am	SCI|SCI	L32|L32		Johnson, A		CRN: 25340 ENR LIM: 25 CUR ENR: 11 DIST: NS	http://www.swarthmore.edu/cc_mathstats.xml#MATH_028	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/NatSci/math_stat/	Department Homepage
S	Spring 2017	MATH 029 01	Mathematics	MATH	029	01	Discrete Mathematics (W)	1	MWF 09:30am-10:20am	Science Center 145|Science Center 145|Science Center 145	M|W|F	09:30am|09:30am|09:30am	SCI|SCI|SCI	145|145|145		Drellich, E		CRN: 24529 ENR LIM: 15 CUR ENR: 13 DIST: NS, W<br>Eligible for COGS program.	http://www.swarthmore.edu/cc_mathstats.xml#MATH_029	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/NatSci/math_stat/	Department Homepage
S	Spring 2017	MATH 029 02	Mathematics	MATH	029	02	Discrete Mathematics (W)	1	MWF 10:30am-11:20am	Science Center 145|Science Center 145|Science Center 145	M|W|F	10:30am|10:30am|10:30am	SCI|SCI|SCI	145|145|145		Drellich, E		CRN: 25735 ENR LIM: 15 CUR ENR: 14 DIST: NS, W<br>Eligible for COGS program.	http://www.swarthmore.edu/cc_mathstats.xml#MATH_029	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/NatSci/math_stat/	Department Homepage
S	Spring 2017	MATH 034 01	Mathematics	MATH	034	01	Several Variable Calculus	1	MWF 10:30am-11:20am	Science Center 183|Science Center 183|Science Center 183	M|W|F	10:30am|10:30am|10:30am	SCI|SCI|SCI	183|183|183		Biro, M		CRN: 22075 ENR LIM: 35 CUR ENR: 28 DIST: NS<br>Eligible for COGS program.	http://www.swarthmore.edu/cc_mathstats.xml#MATH_034	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/NatSci/math_stat/	Department Homepage
S	Spring 2017	MATH 034 02	Mathematics	MATH	034	02	Several Variable Calculus	1	MWF 11:30am-12:20pm	Science Center 183|Science Center 183|Science Center 183	M|W|F	11:30am|11:30am|11:30am	SCI|SCI|SCI	183|183|183		Biro, M		CRN: 23326 ENR LIM: 35 CUR ENR: 23 DIST: NS<br>Eligible for COGS program.	http://www.swarthmore.edu/cc_mathstats.xml#MATH_034	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/NatSci/math_stat/	Department Homepage
S	Spring 2017	MATH 035 01	Mathematics	MATH	035	01	Hnrs Several Variable Calculus	1	MWF 11:30am-12:20pm	Science Center 145|Science Center 145|Science Center 145	M|W|F	11:30am|11:30am|11:30am	SCI|SCI|SCI	145|145|145		Hunter, T		CRN: 22076 ENR LIM: 20 CUR ENR: 19 DIST: NS	http://www.swarthmore.edu/cc_mathstats.xml#MATH_035	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/NatSci/math_stat/	Department Homepage
S	Spring 2017	MATH 043 01	Mathematics	MATH	043	01	Basic Differential Equations	1	TTH 09:55am-11:10am	Science Center 264|Science Center 264	T|TH	09:55am|09:55am	SCI|SCI	264|264		Barranca, V		CRN: 22078 ENR LIM: 30 CUR ENR: 23 DIST: NS	http://www.swarthmore.edu/cc_mathstats.xml#MATH_043	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/NatSci/math_stat/	Department Homepage
S	Spring 2017	MATH 043 02	Mathematics	MATH	043	02	Basic Differential Equations	1	MWF 11:30am-12:20pm	Science Center 104|Science Center 104|Science Center 104	M|W|F	11:30am|11:30am|11:30am	SCI|SCI|SCI	104|104|104		Gomez, R		CRN: 25874 ENR LIM: 30 CUR ENR: 21 DIST: NS	http://www.swarthmore.edu/cc_mathstats.xml#MATH_043	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/NatSci/math_stat/	Department Homepage
S	Spring 2017	MATH 044 01	Mathematics	MATH	044	01	Differential Equations	1	TTH 09:55am-11:10am	Science Center 183|Science Center 183	T|TH	09:55am|09:55am	SCI|SCI	183|183		Mavinga, N		CRN: 22079 ENR LIM: 30 CUR ENR: 27 DIST: NS<br>Eligible for COGS program.	http://www.swarthmore.edu/cc_mathstats.xml#MATH_044	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/NatSci/math_stat/	Department Homepage
S	Spring 2017	MATH 046 01	Mathematics	MATH	046	01	Theory of Computation	1	MWF 09:30am-10:20am	Science Center 181|Science Center 181|Science Center 181	M|W|F	09:30am|09:30am|09:30am	SCI|SCI|SCI	181|181|181		Fontes, L		CRN: 25858 ENR LIM: 50 CUR ENR: 5 DIST: NS<br>Cross-listed with CPSC 046. Students must register for one<br>lab section A or B below. Eligible for COGS program.	http://www.swarthmore.edu/cc_mathstats.xml#MATH_046	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/NatSci/math_stat/	Department Homepage
S	Spring 2017	MATH 046 A	Mathematics	MATH	046	A	Thry of Computation- Lab	0	W 01:15pm-02:45pm	Science Center 256	W	01:15pm	SCI	256	LAB W 01:15pm SCI 256	Fontes, L		CRN: 25859 ENR LIM: 25 CUR ENR: 3	http://www.swarthmore.edu/cc_mathstats.xml#MATH_046	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/NatSci/math_stat/	Department Homepage
S	Spring 2017	MATH 046 B	Mathematics	MATH	046	B	Thry of Computation- Lab	0	W 03:00pm-04:30pm	Science Center 256	W	03:00pm	SCI	256	LAB W 03:00pm SCI 256	Fontes, L		CRN: 25860 ENR LIM: 25 CUR ENR: 2	http://www.swarthmore.edu/cc_mathstats.xml#MATH_046	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/NatSci/math_stat/	Department Homepage
S	Spring 2017	MATH 053 01	Mathematics	MATH	053	01	Tpcs in Analysis:	1	TTH 09:55am-11:10am	Science Center L32|Science Center L32	T|TH	09:55am|09:55am	SCI|SCI	L32|L32		Johnson, A		CRN: 26173 ENR LIM: 30 CUR ENR: 5 DIST: NS<br>Eligible for COGS program.	http://www.swarthmore.edu/cc_mathstats.xml#MATH_053	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/NatSci/math_stat/	Department Homepage
S	Spring 2017	MATH 066 01	Mathematics	MATH	066	01	Topics in Applied Mathem	1	TTH 11:20am-12:35pm	Science Center 264|Science Center 264	T|TH	11:20am|11:20am	SCI|SCI	264|264		Barranca, V		CRN: 26174 ENR LIM: 30 CUR ENR: 8 DIST: NS<br>Eligible for COGS program.	http://www.swarthmore.edu/cc_mathstats.xml#MATH_066	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/NatSci/math_stat/	Department Homepage
S	Spring 2017	MATH 067 01	Mathematics	MATH	067	01	Intro to Modern Algebra (W)	1	TTH 08:30am-09:45am	Science Center 158|Science Center 158	T|TH	08:30am|08:30am	SCI|SCI	158|158		Giansiracusa, N		CRN: 26175 ENR LIM: 15 CUR ENR: 22 DIST: NS, W<br>Student must register for one problem session Y or Z below.<br>Eligible for COGS program.	http://www.swarthmore.edu/cc_mathstats.xml#MATH_067	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/NatSci/math_stat/	Department Homepage
S	Spring 2017	MATH 067 02	Mathematics	MATH	067	02	Intro to Modern Algebra (W)	1	TTH 09:55am-11:10am	Science Center 158|Science Center 158	T|TH	09:55am|09:55am	SCI|SCI	158|158		Grood, C		CRN: 26176 ENR LIM: 15 CUR ENR: 19 DIST: NS, W<br>Student must register for one problem session W or X below.<br>Eligible for COGS program.	http://www.swarthmore.edu/cc_mathstats.xml#MATH_067	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/NatSci/math_stat/	Department Homepage
S	Spring 2017	MATH 067 03	Mathematics	MATH	067	03	Intro to Modern Algebra (W)	1	TTH 11:20am-12:35pm	Science Center 158|Science Center 158	T|TH	11:20am|11:20am	SCI|SCI	158|158		Diaz Lopez, A		CRN: 26325 ENR LIM: 15 CUR ENR: 11 DIST: NS, W	http://www.swarthmore.edu/cc_mathstats.xml#MATH_067	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/NatSci/math_stat/	Department Homepage
S	Spring 2017	MATH 067 U	Mathematics	MATH	067	U	Modern Algebra- Prob session	0	M 02:00pm-03:00pm	Science Center 102	M	02:00pm	SCI	102		Diaz Lopez, A		CRN: 26322 ENR LIM: 15 CUR ENR: 4	http://www.swarthmore.edu/cc_mathstats.xml#MATH_067	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/NatSci/math_stat/	Department Homepage
S	Spring 2017	MATH 067 V	Mathematics	MATH	067	V	Modern Algebra- Prob session	0	M 03:00pm-04:00pm	Science Center 102	M	03:00pm	SCI	102		Diaz Lopez, A		CRN: 26323 ENR LIM: 15 CUR ENR: 7	http://www.swarthmore.edu/cc_mathstats.xml#MATH_067	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/NatSci/math_stat/	Department Homepage
S	Spring 2017	MATH 067 W	Mathematics	MATH	067	W	Modern Algebra- Prob Session	0	TH 03:00pm-04:00pm	Science Center 158	TH	03:00pm	SCI	158		Grood, C		CRN: 26177 ENR LIM: 15 CUR ENR: 9	http://www.swarthmore.edu/cc_mathstats.xml#MATH_067	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/NatSci/math_stat/	Department Homepage
S	Spring 2017	MATH 067 X	Mathematics	MATH	067	X	Modern Algebra- Prob Session	0	TH 04:00pm-05:00pm	Science Center 158	TH	04:00pm	SCI	158		Grood, C		CRN: 26178 ENR LIM: 15 CUR ENR: 9	http://www.swarthmore.edu/cc_mathstats.xml#MATH_067	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/NatSci/math_stat/	Department Homepage
S	Spring 2017	MATH 067 Y	Mathematics	MATH	067	Y	Modern Algebra- Prob Session	0	W 03:00pm-04:00pm	Science Center 158	W	03:00pm	SCI	158		Giansiracusa, N		CRN: 26179 ENR LIM: 15 CUR ENR: 14	http://www.swarthmore.edu/cc_mathstats.xml#MATH_067	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/NatSci/math_stat/	Department Homepage
S	Spring 2017	MATH 067 Z	Mathematics	MATH	067	Z	Modern Algebra- Prob Session	0	W 04:00pm-05:00pm	Science Center 158	W	04:00pm	SCI	158		Giansiracusa, N		CRN: 26180 ENR LIM: 15 CUR ENR: 8	http://www.swarthmore.edu/cc_mathstats.xml#MATH_067	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/NatSci/math_stat/	Department Homepage
S	Spring 2017	MATH 093 01	Mathematics	MATH	093	01	Dir Rdg:	1								Diaz Lopez, A		CRN: 25084 ENR LIM: 5 CUR ENR: 2<br>Credit range .5-1. See Dept Admin Asst to register.	http://www.swarthmore.edu/cc_mathstats.xml#MATH_093	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/NatSci/math_stat/	Department Homepage
S	Spring 2017	MATH 093 02	Mathematics	MATH	093	02	Directed Reading	1								Hunter, T		CRN: 26300 ENR LIM: 5 CUR ENR: 0	http://www.swarthmore.edu/cc_mathstats.xml#MATH_093	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/NatSci/math_stat/	Department Homepage
S	Spring 2017	MATH 101 01	Mathematics	MATH	101	01	Real Analysis II	1	W 07:00pm-10:00pm	Science Center 149	W	07:00pm	SCI	149	SEM W 07:00pm SCI 149	Talvacchia, J		CRN: 20288 ENR LIM: 12 CUR ENR: 14 DIST: NS<br>Eligible for COGS program.	http://www.swarthmore.edu/cc_mathstats.xml#MATH_101	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/NatSci/math_stat/	Department Homepage
S	Spring 2017	MATH 102 01	Mathematics	MATH	102	01	Modern Algebra II	1	T 01:15pm-04:30pm	Science Center 110	T	01:15pm	SCI	110	SEM T 01:15pm SCI 110	Hunter, T		CRN: 20129 ENR LIM: 12 CUR ENR: 13 DIST: NS<br>Eligible for COGS program.	http://www.swarthmore.edu/cc_mathstats.xml#MATH_102	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/NatSci/math_stat/	Department Homepage
S	Spring 2017	MATH 106 01	Mathematics	MATH	106	01	Adv Topics in Geometry	1	TH 01:15pm-04:30pm	Science Center 149	TH	01:15pm	SCI	149	SEM TH 01:15pm SCI 149	Gomez, R		CRN: 26181 ENR LIM: 12 CUR ENR: 11 DIST: NS<br>Eligible for COGS program.	http://www.swarthmore.edu/cc_mathstats.xml#MATH_106	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/NatSci/math_stat/	Department Homepage
S	Spring 2017	MUSI 001A 01	Music	MUSI	001A	01	1000 Years of Musical Firsts	1	TTH 09:55am-11:10am	Lang Music Building 407|Lang Music Building 407	T|TH	09:55am|09:55am	LANGMU|LANGMU	407|407		Blasina, J		CRN: 26100 ENR LIM: 25 CUR ENR: 6 DIST: HU	http://www.swarthmore.edu/cc_musicdance.xml#MUSI_001A	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/Humanities/music/	Department Homepage
S	Spring 2017	MUSI 004E 01	Music	MUSI	004E	01	Sound Design	1	M 01:15pm-03:15pm,M 04:15pm-06:15pm	Lang Perf Arts Ctr 310,Lang Perf Arts Ctr 310	M	01:15pm,04:15pm	LANGPA,LANGPA	310,310	LAB M 04:15pm LANGPA 310	Atkinson, E		CRN: 26016 ENR LIM: 35 CUR ENR: 0 DIST: HU<br>Cross-listed with THEA 004E.	http://www.swarthmore.edu/cc_musicdance.xml#MUSI_004E	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/Humanities/music/	Department Homepage
S	Spring 2017	MUSI 010 01	Music	MUSI	010	01	The Fieldwork of Music & Dance	1	M 01:15pm-04:00pm	Lang Music Building 204	M	01:15pm	LANGMU	204		Chakravorty, P|Milewski, B		CRN: 26096 ENR LIM: 20 CUR ENR: 7 DIST: HU<br>Cross-listed with DANC 010.	http://www.swarthmore.edu/cc_musicdance.xml#MUSI_010	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/Humanities/music/	Department Homepage
S	Spring 2017	MUSI 012 01	Music	MUSI	012	01	Harmony,Counterpoint,Form 2	1	MWF 11:30am-12:20pm	Lang Music Building 407|Lang Music Building 407|Lang Music Building 407	M|W|F	11:30am|11:30am|11:30am	LANGMU|LANGMU|LANGMU	407|407|407		Whitman, T		CRN: 20172 ENR LIM: 25 CUR ENR: 13 DIST: HU<br>Choose one MUSI 040B for .5 credit or 0 credit.	http://www.swarthmore.edu/cc_musicdance.xml#MUSI_012	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/Humanities/music/	Department Homepage
S	Spring 2017	MUSI 014 01	Music	MUSI	014	01	Harmony,Counterpoint,Form 4	1	MWF 09:30am-10:20am	Lang Music Building 407|Lang Music Building 407|Lang Music Building 407	M|W|F	09:30am|09:30am|09:30am	LANGMU|LANGMU|LANGMU	407|407|407		Whitman, T		CRN: 20170 ENR LIM: 15 CUR ENR: 4 DIST: HU<br>Choose one MUSI 040D for .5 credit or 0 credit.	http://www.swarthmore.edu/cc_musicdance.xml#MUSI_014	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/Humanities/music/	Department Homepage
S	Spring 2017	MUSI 018 01	Music	MUSI	018	01	Conducting and Orchestration	1	F 02:00pm-05:00pm	Lang Music Building 407	F	02:00pm	LANGMU	407		Hauze, A		CRN: 26101 ENR LIM: 25 CUR ENR: 7 DIST: HU	http://www.swarthmore.edu/cc_musicdance.xml#MUSI_018	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/Humanities/music/	Department Homepage
S	Spring 2017	MUSI 026 01	Music	MUSI	026	01	Europe/America:19th/20th (W)	1	TTH 08:30am-09:45am	Lang Music Building 204|Lang Music Building 204	T|TH	08:30am|08:30am	LANGMU|LANGMU	204|204		Sabee, O		CRN: 26283 ENR LIM: 12 CUR ENR: 1 DIST: HU, W<br>Cross-listed with DANC 022.	http://www.swarthmore.edu/cc_musicdance.xml#MUSI_026	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/Humanities/music/	Department Homepage
S	Spring 2017	MUSI 027 01	Music	MUSI	027	01	Divas	1	TTH 01:15pm-02:30pm	Lang Music Building 204|Lang Music Building 204	T|TH	01:15pm|01:15pm	LANGMU|LANGMU	204|204		Blasina, J		CRN: 26098 ENR LIM: 15 CUR ENR: 5 DIST: HU	http://www.swarthmore.edu/cc_musicdance.xml#MUSI_027	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/Humanities/music/	Department Homepage
S	Spring 2017	MUSI 040B 01	Music	MUSI	040B	01	Elements of Musicianship II	.5	M 01:15pm-02:15pm	Lang Music Building 407	M	01:15pm	LANGMU	407		Hauze, A		CRN: 20174 ENR LIM: 15 CUR ENR: 7<br>Co-requisite with MUSI 012.	http://www.swarthmore.edu/cc_musicdance.xml#MUSI_040B	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/Humanities/music/	Department Homepage
S	Spring 2017	MUSI 040B 02	Music	MUSI	040B	02	Elements of Musicianship II	0	M 02:30pm-03:30pm	Lang Music Building 407	M	02:30pm	LANGMU	407		Hauze, A		CRN: 21024 ENR LIM: 15 CUR ENR: 6<br>Co-requisite with MUSI 012.	http://www.swarthmore.edu/cc_musicdance.xml#MUSI_040B	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/Humanities/music/	Department Homepage
